CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_baucumjoseph_output_02_jb,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType
'015,BEXAR COUNTY,'20,'015908,SOUTH SAN ANTONIO ISD,INDEPENDENT,5622 RAY ELLISON BLVD,SAN ANTONIO,TX,78242-2214,5622 RAY ELLISON BLVD,SAN ANTONIO,TX,78242-2214,(210) 977-7000,(210) 977-7021,asaavedra@southsanisd.net,www.southsanisd.net,DR ABE SAAVEDRA   ,9960,'015908113,ROY BENAVIDEZ EL,REGULAR INSTRUCTIONAL,,8340 SO IH 35,SAN ANTONIO,TX,78224,8340 SO IH 35,SAN ANTONIO,TX,78224,(210) 977-7175,(210) 977-7184,rvillanueva@southsanisd.net,www.southsanisd.net/RoyBenavidez.cfm?subpage=2041,MARCOS PEREZ   ,'EE-05,621,Active,2002-04-12,2015-03-14T05:34:59,71,USCGeocoder,1,47,e70ac6ff-ec9f-4ca2-8134-85afa94b48d2,4.01,,29.340471,-98.548633,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'015,BEXAR COUNTY,'20,'015908,SOUTH SAN ANTONIO ISD,INDEPENDENT,5622 RAY ELLISON BLVD,SAN ANTONIO,TX,78242-2214,5622 RAY ELLISON BLVD,SAN ANTONIO,TX,78242-2214,(210) 977-7000,(210) 977-7021,asaavedra@southsanisd.net,www.southsanisd.net,DR ABE SAAVEDRA   ,9960,'015908114,HERNANDEZ LEARNING CENTER,REGULAR INSTRUCTIONAL,,8634 LARKIA LN,SAN ANTONIO,TX,78224,8634 LARKIA LN,SAN ANTONIO,TX,78224,(210) 977-7048,(210) 977-7384,bmartinez@southsanisd.net,,MRS BERNADINE MARTINEZ   ,'EE-PK,43,Active,2012-08-08,2015-03-14T05:34:59,72,USCGeocoder,1,31,5913c932-69ad-497a-b056-86a79a67433b,4.01,,29.3385636069,-98.5466421249,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,94.0828402367,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1160.59099509,Meters,3,StreetSegmentInterpolation
'015,BEXAR COUNTY,'20,'015909,SOMERSET ISD,INDEPENDENT,P O BOX 279,SOMERSET,TX,78069-0279,7791 6TH ST,SOMERSET,TX,78069-0279,(866) 852-9858,(866) 852-9860,saul.hinojosa@sisdk12.net,www.sisdk12.net,MR SAUL HINOJOSA   ,3964,'015909001,SOMERSET H S,REGULAR INSTRUCTIONAL,,P O BOX 279,SOMERSET,TX,78069-0279,7650 S LOOP 1604 W,SOMERSET,TX,78069-0279,(866) 852-9861,(866) 667-2608,angela.dominguez@sisdk12.net,www.sisdtx.sharpschool.com,MRS ANGELA DOMINGUEZ   ,'09-12,1101,Active, ,2015-03-14T05:34:59,73,USCGeocoder,1,47,19d6eec6-cec8-4350-bc66-32bb0e263570,4.01,,29.229864,-98.651715,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'015,BEXAR COUNTY,'20,'015909,SOMERSET ISD,INDEPENDENT,P O BOX 279,SOMERSET,TX,78069-0279,7791 6TH ST,SOMERSET,TX,78069-0279,(866) 852-9858,(866) 852-9860,saul.hinojosa@sisdk12.net,www.sisdk12.net,MR SAUL HINOJOSA   ,3964,'015909002,ATASCOSA CO ALTER,JJAEP INSTRUCTIONAL,,1511 ZANDERSON,JOURDANTON,TX,78026-3439,1511 ZANDERSON,JOURDANTON,TX,78026-3439,(830) 769-2925, ,,,    ,'05-12,-1,Active,1996-08-01,2015-03-14T05:34:59,74,USCGeocoder,1,47,9766e192-2ef8-4d0e-bc67-5e0f99f8fda4,4.01,,28.9201589279,-98.5477341548,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2631.03968637,Meters,3,StreetSegmentInterpolation
'015,BEXAR COUNTY,'20,'015909,SOMERSET ISD,INDEPENDENT,P O BOX 279,SOMERSET,TX,78069-0279,7791 6TH ST,SOMERSET,TX,78069-0279,(866) 852-9858,(866) 852-9860,saul.hinojosa@sisdk12.net,www.sisdk12.net,MR SAUL HINOJOSA   ,3964,'015909003,BEXAR COUNTY JUVENILE JUSTICE ACADEMY,JJAEP INSTRUCTIONAL,,1402 N HACKBERRY,SAN ANTONIO,TX,78208,1402 N HACKBERRY,SAN ANTONIO,TX,78208,(210) 335-8500,(210) 335-8599,,,    ,'06-12,0,Active,1996-08-01,2015-03-14T05:34:59,75,USCGeocoder,1,31,ce1c893f-bff8-48fd-9fb8-9cd3eb951e54,4.01,,29.453948,-98.469193,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'015,BEXAR COUNTY,'20,'015909,SOMERSET ISD,INDEPENDENT,P O BOX 279,SOMERSET,TX,78069-0279,7791 6TH ST,SOMERSET,TX,78069-0279,(866) 852-9858,(866) 852-9860,saul.hinojosa@sisdk12.net,www.sisdk12.net,MR SAUL HINOJOSA   ,3964,'015909006,EARLY COLLEGE LEADERSHIP ACADEMY (ECLA),REGULAR INSTRUCTIONAL,,7790 E 3RD ST,SOMERSET,TX,78069,7790 E 3RD ST,SOMERSET,TX,78069,(866) 852-9858 ext:6120,(866) 852-9860,earlycollegehs@sisdk12.net,,MR BRANDON VAN VLECK   MR STEVE MERCADO   ,'09-12,-1,Active,2014-08-18,2015-03-14T05:34:59,76,USCGeocoder,1,63,63b3f390-d73d-4da0-a812-0caa8e02bfd9,4.01,,29.229583,-98.653089,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'015,BEXAR COUNTY,'20,'015909,SOMERSET ISD,INDEPENDENT,P O BOX 279,SOMERSET,TX,78069-0279,7791 6TH ST,SOMERSET,TX,78069-0279,(866) 852-9858,(866) 852-9860,saul.hinojosa@sisdk12.net,www.sisdk12.net,MR SAUL HINOJOSA   ,3964,'015909041,SOMERSET J H,REGULAR INSTRUCTIONAL,,P O BOX 279,SOMERSET,TX,78069-0279,7791 6TH ST,SOMERSET,TX,78069-0279,(866) 852-9862,(866) 448-2738,shannon.boyd@sisdk12.net,www.sisdtx.sharpschool.com,MS ROSE CHAPA   ,'07-08,560,Active, ,2015-03-14T05:34:59,77,USCGeocoder,1,31,8afea549-fe55-4f71-9e21-c6b1faac1b61,4.01,,29.2262138363,-98.6550309688,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.9289940828,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,9007.63713949,Meters,3,StreetSegmentInterpolation
'015,BEXAR COUNTY,'20,'015909,SOMERSET ISD,INDEPENDENT,P O BOX 279,SOMERSET,TX,78069-0279,7791 6TH ST,SOMERSET,TX,78069-0279,(866) 852-9858,(866) 852-9860,saul.hinojosa@sisdk12.net,www.sisdk12.net,MR SAUL HINOJOSA   ,3964,'015909101,SOMERSET EL,REGULAR INSTRUCTIONAL,,P O BOX 279,SOMERSET,TX,78069-0279,7840 6TH ST,SOMERSET,TX,78069-0279,(866) 852-9864 ext:6414,(866) 667-2602,jessica.land@sisdk12.net,www.sisdtx.sharpschool.com,JESSICA LAND   ,'01-04,709,Active, ,2015-03-14T05:34:59,78,USCGeocoder,1,16,09cff885-8f44-4b0c-a4c2-764b12be69f8,4.01,,29.2259589039,-98.6527970994,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.9289940828,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3027.98861575,Meters,3,StreetSegmentInterpolation
'015,BEXAR COUNTY,'20,'015909,SOMERSET ISD,INDEPENDENT,P O BOX 279,SOMERSET,TX,78069-0279,7791 6TH ST,SOMERSET,TX,78069-0279,(866) 852-9858,(866) 852-9860,saul.hinojosa@sisdk12.net,www.sisdk12.net,MR SAUL HINOJOSA   ,3964,'015909103,SOMERSET EARLY CHILDHOOD EL,REGULAR INSTRUCTIONAL,,P O BOX 279,SOMERSET,TX,78069-0279,19930 TOUCHSTONE,SOMERSET,TX,78069-0279,(866) 852-9865,(866) 667-2599,sonia.barclay@sisdk12.net,www.sisdtx.sharpschool.com,MRS SONIA BARCLAY   ,'EE-KG,348,Active,1999-07-21,2015-03-14T05:34:59,79,USCGeocoder,1,47,fdf20971-a11b-4150-9d1c-d314c8feac2b,4.01,,29.2255564598,-98.6572162892,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3063.7975896,Meters,3,StreetSegmentInterpolation
'015,BEXAR COUNTY,'20,'015909,SOMERSET ISD,INDEPENDENT,P O BOX 279,SOMERSET,TX,78069-0279,7791 6TH ST,SOMERSET,TX,78069-0279,(866) 852-9858,(866) 852-9860,saul.hinojosa@sisdk12.net,www.sisdk12.net,MR SAUL HINOJOSA   ,3964,'015909104,S/SGT MICHAEL P BARRERA VETERANS EL,REGULAR INSTRUCTIONAL,,P O BOX 279,SOMERSET,TX,78069-0279,4135 SMITH RD,VON ORMY,TX,78073,(866) 465-8808,(866) 465-8818,thomas.fonseca@sisdk12.net,www.sisdtx.sharpschool.com,MS CHRISTINA TREVINO   ,'EE-04,671,Active,2002-04-30,2015-03-14T05:34:59,80,USCGeocoder,1,47,ae8b6d7a-05cd-4d9b-91fe-3fe8c00722f2,4.01,,29.207934,-98.585797,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'015,BEXAR COUNTY,'20,'015909,SOMERSET ISD,INDEPENDENT,P O BOX 279,SOMERSET,TX,78069-0279,7791 6TH ST,SOMERSET,TX,78069-0279,(866) 852-9858,(866) 852-9860,saul.hinojosa@sisdk12.net,www.sisdk12.net,MR SAUL HINOJOSA   ,3964,'015909105,SAVANNAH HEIGHTS INT,REGULAR INSTRUCTIONAL,,P O BOX 279,SOMERSET,TX,78069,5040 SMITH RD,VON ORMY,TX,78073,(866) 852-9863,(888) 488-4311,julie.riedel@sisdk12.net,www.sisdtx.sharpschool.com,MRS JULIE RIEDEL   ,'05-06,557,Active,2007-07-10,2015-03-14T05:34:59,81,USCGeocoder,1,16,4a274540-d316-4b60-809f-5a07512befd9,4.01,,29.2030648225,-98.6018348301,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,98.9940828402,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1974.80580518,Meters,3,StreetSegmentInterpolation
'015,BEXAR COUNTY,'20,'015910,NORTH EAST ISD,INDEPENDENT,8961 TESORO DR,SAN ANTONIO,TX,78217,8961 TESORO DR,SAN ANTONIO,TX,78217,(210) 407-0541,(210) 804-7017,bgotta@neisd.net,www.neisd.net,DR BRIAN GOTTARDY   ,67971,'015910001,LEE H S,REGULAR INSTRUCTIONAL,,1400 JACKSON KELLER RD,SAN ANTONIO,TX,78213-3206,1400 JACKSON KELLER RD,SAN ANTONIO,TX,78213-3206,(210) 356-0800,(210) 442-0325,rcanal@neisd.net,www.neisd.net,MR RICHARD CANALES   ,'09-12,2556,Active, ,2015-03-14T05:34:59,82,USCGeocoder,1,63,08bac72d-514f-4af7-b89e-cb7c1e27a27d,4.01,,29.506923,-98.515631,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'015,BEXAR COUNTY,'20,'015910,NORTH EAST ISD,INDEPENDENT,8961 TESORO DR,SAN ANTONIO,TX,78217,8961 TESORO DR,SAN ANTONIO,TX,78217,(210) 407-0541,(210) 804-7017,bgotta@neisd.net,www.neisd.net,DR BRIAN GOTTARDY   ,67971,'015910002,MACARTHUR H S,REGULAR INSTRUCTIONAL,,2923 MACARTHUR VIEW,SAN ANTONIO,TX,78217-4597,2923 MACARTHUR VIEW,SAN ANTONIO,TX,78217-4597,(210) 356-7600,(210) 650-1195,pmarti1@neisd.net,www.neisd.net,MR PETER MARTINEZ   ,'09-12,2544,Active, ,2015-03-14T05:34:59,83,USCGeocoder,1,47,ff2c7cc4-2258-4de0-8703-a5a66dc8a463,4.01,,29.529573,-98.443233,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'015,BEXAR COUNTY,'20,'015910,NORTH EAST ISD,INDEPENDENT,8961 TESORO DR,SAN ANTONIO,TX,78217,8961 TESORO DR,SAN ANTONIO,TX,78217,(210) 407-0541,(210) 804-7017,bgotta@neisd.net,www.neisd.net,DR BRIAN GOTTARDY   ,67971,'015910003,CHURCHILL H S,REGULAR INSTRUCTIONAL,,12049 BLANCO RD,SAN ANTONIO,TX,78216-2411,12049 BLANCO RD,SAN ANTONIO,TX,78216-2411,(210) 356-0000,(210) 442-0879,jvaugh1@neisd.net,www.neisd.net,MR JUSTIN OXLEY   ,'09-12,2981,Active, ,2015-03-14T05:34:59,84,USCGeocoder,1,16,550cf556-5d54-4802-bf7c-42d0f31bca28,4.01,,29.5510170392,-98.5122749987,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,8819.66811605,Meters,3,StreetSegmentInterpolation
'015,BEXAR COUNTY,'20,'015910,NORTH EAST ISD,INDEPENDENT,8961 TESORO DR,SAN ANTONIO,TX,78217,8961 TESORO DR,SAN ANTONIO,TX,78217,(210) 407-0541,(210) 804-7017,bgotta@neisd.net,www.neisd.net,DR BRIAN GOTTARDY   ,67971,'015910004,ROOSEVELT H S,REGULAR INSTRUCTIONAL,,5110 WALZEM RD,SAN ANTONIO,TX,78218-2194,5110 WALZEM RD,SAN ANTONIO,TX,78218-2194,(210) 356-2200,(210) 650-1291,mechar@neisd.net,www.neisd.net,MR MELVIN ECHARD   ,'09-12,2916,Active, ,2015-03-14T05:34:59,85,USCGeocoder,1,31,0b67fff9-35a9-4eda-a2ee-d4859cf77893,4.01,,29.5101524014,-98.389761605,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,4316.83538122,Meters,3,StreetSegmentInterpolation
'015,BEXAR COUNTY,'20,'015910,NORTH EAST ISD,INDEPENDENT,8961 TESORO DR,SAN ANTONIO,TX,78217,8961 TESORO DR,SAN ANTONIO,TX,78217,(210) 407-0541,(210) 804-7017,bgotta@neisd.net,www.neisd.net,DR BRIAN GOTTARDY   ,67971,'015910005,MADISON H S,REGULAR INSTRUCTIONAL,,5005 STAHL RD,SAN ANTONIO,TX,78247-1799,5005 STAHL RD,SAN ANTONIO,TX,78247-1799,(210) 356-1400,(210) 637-4435,daceve5@neisd.net,www.neisd.net,DEBRA ACEVES-TORRES   ,'09-12,3364,Active,1976-05-10,2015-03-14T05:34:59,86,USCGeocoder,1,47,527976ef-c7cd-4ca3-be1f-f01419995637,4.01,,29.5798159967,-98.3919125886,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3852.58309966,Meters,3,StreetSegmentInterpolation
'015,BEXAR COUNTY,'20,'015910,NORTH EAST ISD,INDEPENDENT,8961 TESORO DR,SAN ANTONIO,TX,78217,8961 TESORO DR,SAN ANTONIO,TX,78217,(210) 407-0541,(210) 804-7017,bgotta@neisd.net,www.neisd.net,DR BRIAN GOTTARDY   ,67971,'015910007,REAGAN H S,REGULAR INSTRUCTIONAL,,19000 RONALD REAGAN,SAN ANTONIO,TX,78258-3914,19000 RONALD REAGAN,SAN ANTONIO,TX,78258-3914,(210) 356-1800,(210) 482-2222,BSHELT@NEISD.NET,www.neisd.net,BRENDA SHELTON   ,'09-12,3096,Active,1991-07-01,2015-03-14T05:34:59,87,USCGeocoder,1,16,3799d137-20fa-4734-a57b-910985be8486,4.01,,29.6162150239,-98.4879711199,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,4897.76362766,Meters,3,StreetSegmentInterpolation
'015,BEXAR COUNTY,'20,'015910,NORTH EAST ISD,INDEPENDENT,8961 TESORO DR,SAN ANTONIO,TX,78217,8961 TESORO DR,SAN ANTONIO,TX,78217,(210) 407-0541,(210) 804-7017,bgotta@neisd.net,www.neisd.net,DR BRIAN GOTTARDY   ,67971,'015910008,ACADEMY OF CREATIVE ED,ALTERNATIVE INSTRUCTIONAL,,3736 PERRIN CENTRAL BLDG2,SAN ANTONIO,TX,78217-3809,3736 PERRIN CENTRAL BLDG2,SAN ANTONIO,TX,78217-3809,(210) 407-0740,(210) 657-8976,mmclau@neisd.net,www.neisd.net,CHRISTOPHER THROM   ,'09-12,158,Active,1989-12-01,2015-03-14T05:34:59,88,USCGeocoder,1,31,14c97bd1-af98-45e2-98ca-95b195c47fc5,4.01,,29.5391778062,-98.4200506164,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,89.6449704142,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,4955.68446725,Meters,3,StreetSegmentInterpolation
'015,BEXAR COUNTY,'20,'015910,NORTH EAST ISD,INDEPENDENT,8961 TESORO DR,SAN ANTONIO,TX,78217,8961 TESORO DR,SAN ANTONIO,TX,78217,(210) 407-0541,(210) 804-7017,bgotta@neisd.net,www.neisd.net,DR BRIAN GOTTARDY   ,67971,'015910009,INTERNATIONAL SCHOOL OF AMERICA,REGULAR INSTRUCTIONAL,,1400 JACKSON KELLER RD,SAN ANTONIO,TX,78213-3206,1400 JACKSON KELLER RD,SAN ANTONIO,TX,78213-3206,(210) 356-0900,(210) 442-0409,ebiese@neisd.net,www.neisd.net,MS EMILY BIESER   ,'09-12,479,Active,1996-11-08,2015-03-14T05:34:59,89,USCGeocoder,1,47,59bf555a-1821-4685-a409-a7051b973ce3,4.01,,29.507016,-98.515631,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'015,BEXAR COUNTY,'20,'015910,NORTH EAST ISD,INDEPENDENT,8961 TESORO DR,SAN ANTONIO,TX,78217,8961 TESORO DR,SAN ANTONIO,TX,78217,(210) 407-0541,(210) 804-7017,bgotta@neisd.net,www.neisd.net,DR BRIAN GOTTARDY   ,67971,'015910012,ALTER H S,DAEP INSTRUCTIONAL,,103 W RAMPART,SAN ANTONIO,TX,78216-6700,103 W RAMPART,SAN ANTONIO,TX,78216-6700,(210) 356-7400,(210) 442-0623,bfish@neisd.net,www.neisd.net,MR BILL FISH   ,'09-12,62,Active,1995-07-01,2015-03-14T05:34:59,90,USCGeocoder,1,16,f4cabade-a399-4351-93d1-55e37a7fdedd,4.01,,29.5137901277,-98.4950340055,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,8909.73146097,Meters,3,StreetSegmentInterpolation
'015,BEXAR COUNTY,'20,'015910,NORTH EAST ISD,INDEPENDENT,8961 TESORO DR,SAN ANTONIO,TX,78217,8961 TESORO DR,SAN ANTONIO,TX,78217,(210) 407-0541,(210) 804-7017,bgotta@neisd.net,www.neisd.net,DR BRIAN GOTTARDY   ,67971,'015910014,JOHNSON H S,REGULAR INSTRUCTIONAL,,23203 BULVERDE RD,SAN ANTONIO,TX,78259-2203,23203 BULVERDE RD,SAN ANTONIO,TX,78259-2203,(210) 356-0400,(210) 356-0430,jmehlb@neisd.net,www.neisd.net,MR JOHN MEHLBRECH   ,'09-12,2945,Active,2008-07-10,2015-03-14T05:34:59,91,USCGeocoder,1,63,61babfdd-ca8a-40fb-858f-6cac24836497,4.01,,29.656433,-98.435422,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'015,BEXAR COUNTY,'20,'015910,NORTH EAST ISD,INDEPENDENT,8961 TESORO DR,SAN ANTONIO,TX,78217,8961 TESORO DR,SAN ANTONIO,TX,78217,(210) 407-0541,(210) 804-7017,bgotta@neisd.net,www.neisd.net,DR BRIAN GOTTARDY   ,67971,'015910022,NORTH EAST J J A E P,JJAEP INSTRUCTIONAL,,8961 TESORO DR,SAN ANTONIO,TX,78217-6225,1402 N HACKBERRY,SAN ANTONIO,TX,78208-1910,(210) 804-7000,(210) 804-7084,AMCNAB@NEISD.NET,www.neisd.net,MS ANN MCNABB   ,'06-12,23,Active,1996-08-01,2015-03-14T05:34:59,92,USCGeocoder,1,31,f7bd4db5-cd90-4a12-ad74-606ecd8496fa,4.01,,29.437381,-98.472447,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'015,BEXAR COUNTY,'20,'015910,NORTH EAST ISD,INDEPENDENT,8961 TESORO DR,SAN ANTONIO,TX,78217,8961 TESORO DR,SAN ANTONIO,TX,78217,(210) 407-0541,(210) 804-7017,bgotta@neisd.net,www.neisd.net,DR BRIAN GOTTARDY   ,67971,'015910041,EISENHOWER MIDDLE,REGULAR INSTRUCTIONAL,,8231 BLANCO RD,SAN ANTONIO,TX,78216-3499,8231 BLANCO RD,SAN ANTONIO,TX,78216-3499,(210) 356-3500,(210) 442-0537,creck@neisd.net,www.neisd.net,MS CYNTHIA RUBIO   ,'06-08,1162,Active, ,2015-03-14T05:34:59,93,USCGeocoder,1,16,f1d691c5-c21f-4e0f-86ea-f15366d36255,4.01,,29.5395841432,-98.5065583608,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2290.17841145,Meters,3,StreetSegmentInterpolation
'015,BEXAR COUNTY,'20,'015910,NORTH EAST ISD,INDEPENDENT,8961 TESORO DR,SAN ANTONIO,TX,78217,8961 TESORO DR,SAN ANTONIO,TX,78217,(210) 407-0541,(210) 804-7017,bgotta@neisd.net,www.neisd.net,DR BRIAN GOTTARDY   ,67971,'015910042,GARNER MIDDLE,REGULAR INSTRUCTIONAL,,4302 HARRY WURZBACH RD,SAN ANTONIO,TX,78209-2498,4302 HARRY WURZBACH RD,SAN ANTONIO,TX,78209-2498,(210) 356-3800,(210) 805-5138,dcrowe@neisd.net,www.neisd.net,MR DAVID CROWE   ,'06-08,992,Active, ,2015-03-14T05:34:59,94,USCGeocoder,1,63,c465a700-e712-4059-91cd-96c49b9e5192,4.01,,29.5121655693,-98.4351431426,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,8224.36902306,Meters,3,StreetSegmentInterpolation
'015,BEXAR COUNTY,'20,'015910,NORTH EAST ISD,INDEPENDENT,8961 TESORO DR,SAN ANTONIO,TX,78217,8961 TESORO DR,SAN ANTONIO,TX,78217,(210) 407-0541,(210) 804-7017,bgotta@neisd.net,www.neisd.net,DR BRIAN GOTTARDY   ,67971,'015910043,KRUEGER MIDDLE,REGULAR INSTRUCTIONAL,,438 LANARK DR,SAN ANTONIO,TX,78218-1826,438 LANARK DR,SAN ANTONIO,TX,78218-1826,(210) 356-4700,(210) 650-1124,jsmith4@neisd.net,www.neisd.net,MR JOHN SMITH   ,'06-08,1170,Active, ,2015-03-14T05:34:59,95,USCGeocoder,1,31,9ecd086b-3e97-428d-867c-efc33a0c11be,4.01,,29.503213931,-98.4086355967,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,5026.17001237,Meters,3,StreetSegmentInterpolation
'015,BEXAR COUNTY,'20,'015910,NORTH EAST ISD,INDEPENDENT,8961 TESORO DR,SAN ANTONIO,TX,78217,8961 TESORO DR,SAN ANTONIO,TX,78217,(210) 407-0541,(210) 804-7017,bgotta@neisd.net,www.neisd.net,DR BRIAN GOTTARDY   ,67971,'015910044,NIMITZ MIDDLE,REGULAR INSTRUCTIONAL,,5426 BLANCO RD,SAN ANTONIO,TX,78216-7035,5426 BLANCO RD,SAN ANTONIO,TX,78216-7035,(210) 356-5300,(210) 442-0489,dstolh@neisd.net,www.neisd.net,MS DANA STOLHANDSKE   ,'06-08,1123,Active, ,2015-03-14T05:34:59,96,USCGeocoder,1,31,5d4aa896-bdac-4809-b4f9-f0ce4a4e848f,4.01,,29.5014892895,-98.5077137831,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1207.16398347,Meters,3,StreetSegmentInterpolation
