County Number,County Name,Region Number,District Number,District Name,District Type,District Street Address,District City,District State,District Zip,District Site Street Address,District Site City,District Site State,District Site Zip,District Phone,District Fax,District Email Address,District Web Page Address,District Superintendent,District Enrollment as of Oct 2014,School Number,School Name,Instruction Type,Charter Type,School Street Address,School City,School State,School Zip,School Site Street Address,School Site City,School Site State,School Site Zip,School Phone,School Fax,School Email Address,School Web Page Address,School Principal,Grade Range,School Enrollment as of Oct 2014,School Status,School Status Date,Update Date
'203,SAN AUGUSTINE COUNTY,'07,'203901,SAN AUGUSTINE ISD,INDEPENDENT,1002 BARRETT ST,SAN AUGUSTINE,TX,75972-2298,1002 BARRETT ST,SAN AUGUSTINE,TX,75972-2298,(936) 275-2306,(936) 275-9776,vliepman@saisd.us,www.saisd.us,DR VIRGINIA M LIEPMAN   ,768,'203901002,SAN AUGUSTINE H S,REGULAR INSTRUCTIONAL,,1002 BARRETT ST,SAN AUGUSTINE,TX,75972,702 N CLARK ST,SAN AUGUSTINE,TX,75972,(936) 275-9603,(936) 275-9829,tlittle@saisd.us,,MR TIM LITTLE   ,'06-12,361,Active, ,3/14/2015 5:35:23 AM
'203,SAN AUGUSTINE COUNTY,'07,'203901,SAN AUGUSTINE ISD,INDEPENDENT,1002 BARRETT ST,SAN AUGUSTINE,TX,75972-2298,1002 BARRETT ST,SAN AUGUSTINE,TX,75972-2298,(936) 275-2306,(936) 275-9776,vliepman@saisd.us,www.saisd.us,DR VIRGINIA M LIEPMAN   ,768,'203901102,SAN AUGUSTINE EL,REGULAR INSTRUCTIONAL,,1002 BARRETT ST,SAN AUGUSTINE,TX,75972-2232,101 S MILAM ST,SAN AUGUSTINE,TX,75972-2232,(936) 275-3424,(936) 275-9719,ljacobs@saisd.us,,MRS LINDA JACOBS   ,'EE-05,407,Active, ,3/14/2015 5:35:23 AM
'203,SAN AUGUSTINE COUNTY,'07,'203902,BROADDUS ISD,INDEPENDENT,P O BOX 58,BROADDUS,TX,75929-0058,1 BULLDOG PLAZA,BROADDUS,TX,75929-0058,(936) 872-3041,(936) 872-3699,mcgowns@broaddusisd.com,www.broaddusisd.net/,SHANE MCGOWN   ,419,'203902001,BROADDUS H S,REGULAR INSTRUCTIONAL,,P O BOX 58,BROADDUS,TX,75929-0058,16405 STATE HWY 147,SAN AUGUSTINE,TX,75929-0058,(936) 872-3610,(936) 872-9020,myrannk@broaddusisd.com,www.broaddusisd.net/,MR BRAD HRANICKY   ,'06-12,206,Active, ,3/14/2015 5:35:23 AM
'203,SAN AUGUSTINE COUNTY,'07,'203902,BROADDUS ISD,INDEPENDENT,P O BOX 58,BROADDUS,TX,75929-0058,1 BULLDOG PLAZA,BROADDUS,TX,75929-0058,(936) 872-3041,(936) 872-3699,mcgowns@broaddusisd.com,www.broaddusisd.net/,SHANE MCGOWN   ,419,'203902101,BROADDUS EL,REGULAR INSTRUCTIONAL,,P O BOX 58,BROADDUS,TX,75929-0058,1 BULLDOG PLAZA,BROADDUS,TX,75929-0058,(936) 872-3315,(936) 872-3449,haleys@broaddusisd.com,www.broaddusisd.net/,MR CLARK BYNUM   ,'PK-05,213,Active,07/01/1991,3/14/2015 5:35:23 AM
'204,SAN JACINTO COUNTY,'06,'204901,COLDSPRING-OAKHURST CISD,INDEPENDENT,P O BOX 39,COLDSPRING,TX,77331-0039,14210 HWY 150 W,COLDSPRING,TX,77331-0039,(936) 653-1115,(936) 653-2197,celliott@cocisd.org,www.cocisd.org,MR JERRY GIBSON   ,1526,'204901001,COLDSPRING-OAKHURST HIGH SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 39,COLDSPRING,TX,77331-0039,14100 STATE HWY 150 W,COLDSPRING,TX,77331-0039,(936) 653-1140,(936) 653-3687,celliott@cocisd.org,www.cocisd.org,MR TODD WHITE   ,'09-12,501,Active, ,3/14/2015 5:35:23 AM
'204,SAN JACINTO COUNTY,'06,'204901,COLDSPRING-OAKHURST CISD,INDEPENDENT,P O BOX 39,COLDSPRING,TX,77331-0039,14210 HWY 150 W,COLDSPRING,TX,77331-0039,(936) 653-1115,(936) 653-2197,celliott@cocisd.org,www.cocisd.org,MR JERRY GIBSON   ,1526,'204901041,LINCOLN JUNIOR HIGH,REGULAR INSTRUCTIONAL,,P O BOX 39,COLDSPRING,TX,77331-0039,13605 STATE HWY 156,COLDSPRING,TX,77331-0039,(936) 653-1166,(936) 653-3688,celliott@cocisd.org,www.cocisd.org,MR CHRIS OLDHAM   ,'06-08,329,Active, ,3/14/2015 5:35:23 AM
'204,SAN JACINTO COUNTY,'06,'204901,COLDSPRING-OAKHURST CISD,INDEPENDENT,P O BOX 39,COLDSPRING,TX,77331-0039,14210 HWY 150 W,COLDSPRING,TX,77331-0039,(936) 653-1115,(936) 653-2197,celliott@cocisd.org,www.cocisd.org,MR JERRY GIBSON   ,1526,'204901102,STREET ELEMENTARY,REGULAR INSTRUCTIONAL,,P O BOX 39,COLDSPRING,TX,77331-0039,125 JONES AVE,COLDSPRING,TX,77331-0039,(936) 653-1187,(936) 653-3690,celliott@cocisd.org,www.cocisd.org,VIKKI CURRY   ,'EE-02,378,Active, ,3/14/2015 5:35:23 AM
'204,SAN JACINTO COUNTY,'06,'204901,COLDSPRING-OAKHURST CISD,INDEPENDENT,P O BOX 39,COLDSPRING,TX,77331-0039,14210 HWY 150 W,COLDSPRING,TX,77331-0039,(936) 653-1115,(936) 653-2197,celliott@cocisd.org,www.cocisd.org,MR JERRY GIBSON   ,1526,'204901103,COLDSPRING INTERMEDIATE,REGULAR INSTRUCTIONAL,,P O BOX 39,COLDSPRING,TX,77331-0039,1510 STATE HWY 150,COLDSPRING,TX,77331-0039,(936) 653-1152,(936) 653-3689,celliott@cocisd.org,www.cocisd.org,MS VIKKI CURRY   ,'03-05,318,Active, ,3/14/2015 5:35:23 AM
'204,SAN JACINTO COUNTY,'06,'204904,SHEPHERD ISD,INDEPENDENT,1401 S BYRD AVE,SHEPHERD,TX,77371,1401 S BYRD AVE,SHEPHERD,TX,77371,(936) 628-3396,(936) 628-3841,spierce@shepherdisd.net,www.shepherdisd.net,STEPHEN PIERCE   ,1924,'204904001,SHEPHERD H S,REGULAR INSTRUCTIONAL,,1401 S BYRD AVE,SHEPHERD,TX,77371-0429,#1 PIRATE LN,SHEPHERD,TX,77371-0429,(936) 628-3371,(936) 628-6986,jmeekins@shepherdisd.net,www.shepherdisd.net,MR JIMMY MEEKINS   ,'09-12,522,Active, ,3/14/2015 5:35:23 AM
'204,SAN JACINTO COUNTY,'06,'204904,SHEPHERD ISD,INDEPENDENT,1401 S BYRD AVE,SHEPHERD,TX,77371,1401 S BYRD AVE,SHEPHERD,TX,77371,(936) 628-3396,(936) 628-3841,spierce@shepherdisd.net,www.shepherdisd.net,STEPHEN PIERCE   ,1924,'204904041,SHEPHERD MIDDLE,REGULAR INSTRUCTIONAL,,1401 S BYRD AVE,SHEPHERD,TX,77371-0429,1401 S BYRD AVE,SHEPHERD,TX,77371-0429,(936) 628-3377,(936) 628-6749,bcronin@shepherdisd.net,www.shepherdisd.net,BRENDA CRONIN   ,'06-08,452,Active, ,3/14/2015 5:35:23 AM
'204,SAN JACINTO COUNTY,'06,'204904,SHEPHERD ISD,INDEPENDENT,1401 S BYRD AVE,SHEPHERD,TX,77371,1401 S BYRD AVE,SHEPHERD,TX,77371,(936) 628-3396,(936) 628-3841,spierce@shepherdisd.net,www.shepherdisd.net,STEPHEN PIERCE   ,1924,'204904101,SHEPHERD PRI,REGULAR INSTRUCTIONAL,,1401 S BYRD AVE,SHEPHERD,TX,77371-9999,10300 HWY 150,SHEPHERD,TX,77371-9999,(936) 628-3302,(936) 628-6459,rsmith@shepherdisd.net,www.shepherdisd.net,REBECCA SMITH   ,'EE-02,548,Active, ,3/14/2015 5:35:23 AM
'204,SAN JACINTO COUNTY,'06,'204904,SHEPHERD ISD,INDEPENDENT,1401 S BYRD AVE,SHEPHERD,TX,77371,1401 S BYRD AVE,SHEPHERD,TX,77371,(936) 628-3396,(936) 628-3841,spierce@shepherdisd.net,www.shepherdisd.net,STEPHEN PIERCE   ,1924,'204904102,SHEPHERD INT,REGULAR INSTRUCTIONAL,,1401 S BYRD AVE,SHEPHERD,TX,77371-9580,420 RAILROAD AVE,SHEPHERD,TX,77371-9580,(936) 628-6764,(936) 628-6507,msilva@shepherdisd.net,www.shepherdisd.net,MARK SILVA   ,'03-05,402,Active,07/01/1997,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205901,ARANSAS PASS ISD,INDEPENDENT,2300 MCMULLEN LANE STE #600,ARANSAS PASS,TX,78336-2442,2300 MCMULLEN LANE STE #600,ARANSAS PASS,TX,78336-2442,(361) 758-3466,(361) 758-2962,mkemp@apisd.org,www.apisd.org,MR MARK KEMP   ,1849,'205901001,ARANSAS PASS H S,REGULAR INSTRUCTIONAL,,450 S AVE A,ARANSAS PASS,TX,78336-4699,450 S AVE A,ARANSAS PASS,TX,78336-4699,(361) 758-3248,(361) 758-3251,lizharris@apisd.org,apisd.org,MR WAYNE BENNETT   ,'09-12,497,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205901,ARANSAS PASS ISD,INDEPENDENT,2300 MCMULLEN LANE STE #600,ARANSAS PASS,TX,78336-2442,2300 MCMULLEN LANE STE #600,ARANSAS PASS,TX,78336-2442,(361) 758-3466,(361) 758-2962,mkemp@apisd.org,www.apisd.org,MR MARK KEMP   ,1849,'205901002,ARANSAS PASS JJAEP,JJAEP INSTRUCTIONAL,,244 W HARRISON BLVD,ARANSAS PASS,TX,78336,244 W HARRISON BLVD,ARANSAS PASS,TX,78336-2442,(361) 758-3466,(361) 758-2962,ravery@apisd.org,apisd.org,    ,'06-12 UG,0,Active,06/11/2003,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205901,ARANSAS PASS ISD,INDEPENDENT,2300 MCMULLEN LANE STE #600,ARANSAS PASS,TX,78336-2442,2300 MCMULLEN LANE STE #600,ARANSAS PASS,TX,78336-2442,(361) 758-3466,(361) 758-2962,mkemp@apisd.org,www.apisd.org,MR MARK KEMP   ,1849,'205901041,A C BLUNT MIDDLE,REGULAR INSTRUCTIONAL,,2103 DEMORY LN,ARANSAS PASS,TX,78336-4612,2103 DEMORY LN,ARANSAS PASS,TX,78336-4612,(361) 758-2711,(361) 758-4690,mrose@apisd.org,apisd.org,MR MARK KEMP   ,'06-08,423,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205901,ARANSAS PASS ISD,INDEPENDENT,2300 MCMULLEN LANE STE #600,ARANSAS PASS,TX,78336-2442,2300 MCMULLEN LANE STE #600,ARANSAS PASS,TX,78336-2442,(361) 758-3466,(361) 758-2962,mkemp@apisd.org,www.apisd.org,MR MARK KEMP   ,1849,'205901101,H T FAULK EARLY CHILDHOOD SCHOOL,REGULAR INSTRUCTIONAL,,430 S 8TH ST,ARANSAS PASS,TX,78336-4099,430 S 8TH ST,ARANSAS PASS,TX,78336-4099,(361) 758-3141,(361) 758-5493,dpatterson@apisd.org,apisd.org,DAVID PATTERSON   ,'EE-01,351,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205901,ARANSAS PASS ISD,INDEPENDENT,2300 MCMULLEN LANE STE #600,ARANSAS PASS,TX,78336-2442,2300 MCMULLEN LANE STE #600,ARANSAS PASS,TX,78336-2442,(361) 758-3466,(361) 758-2962,mkemp@apisd.org,www.apisd.org,MR MARK KEMP   ,1849,'205901102,W A KIEBERGER EL,REGULAR INSTRUCTIONAL,,748 W GOODNIGHT AVE,ARANSAS PASS,TX,78336-3599,748 W GOODNIGHT AVE,ARANSAS PASS,TX,78336-3599,(361) 758-3113,(361) 758-3605,jpinto@apisd.org,apisd.org,JOY PINTO   ,'02-03,288,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205901,ARANSAS PASS ISD,INDEPENDENT,2300 MCMULLEN LANE STE #600,ARANSAS PASS,TX,78336-2442,2300 MCMULLEN LANE STE #600,ARANSAS PASS,TX,78336-2442,(361) 758-3466,(361) 758-2962,mkemp@apisd.org,www.apisd.org,MR MARK KEMP   ,1849,'205901104,CHARLIE MARSHALL EL,REGULAR INSTRUCTIONAL,,2300 MCMULLEN LN,ARANSAS PASS,TX,78336-9999,2300 MCMULLEN LN,ARANSAS PASS,TX,78336-9999,(361) 758-3455,(361) 758-3046,chouston@apisd.org,apisd.org,DR JON C HOUSTON   ,'04-05,290,Active,01/01/1996,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205902,GREGORY-PORTLAND ISD,INDEPENDENT,608 COLLEGE ST,PORTLAND,TX,78374,608 COLLEGE ST,PORTLAND,TX,78374,(361) 777-1091 ext:1018,(361) 777-1093,chartley@g-pisd.org,www.g-pisd.org,DR PAUL CLORE   ,4597,'205902001,GREGORY-PORTLAND H S,REGULAR INSTRUCTIONAL,,4601 WILDCAT DR,PORTLAND,TX,78374-2899,4601 WILDCAT DR,PORTLAND,TX,78374-2899,(361) 777-4251 ext:6029,(361) 777-4272,bcade@g-pisd.org,www.g-pisd.org,MRS BARBARA CADE   ,'09-12,1357,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205902,GREGORY-PORTLAND ISD,INDEPENDENT,608 COLLEGE ST,PORTLAND,TX,78374,608 COLLEGE ST,PORTLAND,TX,78374,(361) 777-1091 ext:1018,(361) 777-1093,chartley@g-pisd.org,www.g-pisd.org,DR PAUL CLORE   ,4597,'205902041,GREGORY-PORTLAND J H,REGULAR INSTRUCTIONAL,,4600 WILDCAT DR,PORTLAND,TX,78374-2899,4600 WILDCAT DR,PORTLAND,TX,78374-2899,(361) 777-4042 ext:5055,(361) 643-3187,xbarrera@g-pisd.org,www.g-pisd.org,MR XAVIER BARRERA   ,'07-08,729,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205902,GREGORY-PORTLAND ISD,INDEPENDENT,608 COLLEGE ST,PORTLAND,TX,78374,608 COLLEGE ST,PORTLAND,TX,78374,(361) 777-1091 ext:1018,(361) 777-1093,chartley@g-pisd.org,www.g-pisd.org,DR PAUL CLORE   ,4597,'205902101,AUSTIN EL,REGULAR INSTRUCTIONAL,,308 N GREGORY AVE,GREGORY,TX,78359-0338,308 N GREGORY AVE,GREGORY,TX,78359-0338,(361) 777-4252 ext:2000,(361) 777-4261,shartman@g-pisd.org,www.g-pisd.org,GLORIA DORNAK   ,'EE-04,475,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205902,GREGORY-PORTLAND ISD,INDEPENDENT,608 COLLEGE ST,PORTLAND,TX,78374,608 COLLEGE ST,PORTLAND,TX,78374,(361) 777-1091 ext:1018,(361) 777-1093,chartley@g-pisd.org,www.g-pisd.org,DR PAUL CLORE   ,4597,'205902102,CLARK EL,REGULAR INSTRUCTIONAL,,2250 MEMORIAL PKWY,PORTLAND,TX,78374-2099,2250 MEMORIAL PKWY,PORTLAND,TX,78374-2099,(361) 777-4045 ext:2635,(361) 777-4046,brister@g-pisd.org,www.g-pisd.org,MR BOBBY RISTER   ,'EE-04,619,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205902,GREGORY-PORTLAND ISD,INDEPENDENT,608 COLLEGE ST,PORTLAND,TX,78374,608 COLLEGE ST,PORTLAND,TX,78374,(361) 777-1091 ext:1018,(361) 777-1093,chartley@g-pisd.org,www.g-pisd.org,DR PAUL CLORE   ,4597,'205902103,EAST CLIFF EL,REGULAR INSTRUCTIONAL,,200 FULTON ST,PORTLAND,TX,78374-1399,200 FULTON ST,PORTLAND,TX,78374-1399,(361) 777-4255 ext:2242,(361) 777-3207,amunoz@g-pisd.org,www.g-pisd.org,MRS ALMA MUNOZ   ,'EE KG-04,399,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205902,GREGORY-PORTLAND ISD,INDEPENDENT,608 COLLEGE ST,PORTLAND,TX,78374,608 COLLEGE ST,PORTLAND,TX,78374,(361) 777-1091 ext:1018,(361) 777-1093,chartley@g-pisd.org,www.g-pisd.org,DR PAUL CLORE   ,4597,'205902104,ANDREWS EL,REGULAR INSTRUCTIONAL,,1100 LANG RD,PORTLAND,TX,78374-2023,1100 LANG RD,PORTLAND,TX,78374-2023,(361) 777-4048 ext:2433,(361) 643-0775,meddins@g-pisd.org,www.g-pisd.org,MRS JANA TARKINGTON   ,'EE KG-04,348,Active,07/20/1979,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205902,GREGORY-PORTLAND ISD,INDEPENDENT,608 COLLEGE ST,PORTLAND,TX,78374,608 COLLEGE ST,PORTLAND,TX,78374,(361) 777-1091 ext:1018,(361) 777-1093,chartley@g-pisd.org,www.g-pisd.org,DR PAUL CLORE   ,4597,'205902105,GREGORY-PORTLAND INT,REGULAR INSTRUCTIONAL,,4200 WILDCAT DR,PORTLAND,TX,78374-2908,4200 WILDCAT DR,PORTLAND,TX,78374-2908,(361) 777-4258 ext:3060,(361) 643-8193,lvilla@g-pisd.org,www.g-pisd.org,MRS LETICIA VILLA   ,'05-06,670,Active,07/01/1993,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205903,INGLESIDE ISD,INDEPENDENT,P O BOX 1320,INGLESIDE,TX,78362-1313,2664 SAN ANGELO,INGLESIDE,TX,78362-1313,(361) 776-7631 ext:242 ,(361) 776-0267,sylvia.elizondo@inglesideisd.org,www.inglesideisd.org,MR TROY C MIRCOVICH   ,2292,'205903001,INGLESIDE H S,REGULAR INSTRUCTIONAL,,2807 MUSTANG DR,INGLESIDE,TX,78362-1313,2807 MUSTANG DR,INGLESIDE,TX,78362-1313,(361) 776-2712,(361) 776-5200,,,MR DANIEL GLOVER   ,'09-12,650,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205903,INGLESIDE ISD,INDEPENDENT,P O BOX 1320,INGLESIDE,TX,78362-1313,2664 SAN ANGELO,INGLESIDE,TX,78362-1313,(361) 776-7631 ext:242 ,(361) 776-0267,sylvia.elizondo@inglesideisd.org,www.inglesideisd.org,MR TROY C MIRCOVICH   ,2292,'205903042,LEON TAYLOR J H,REGULAR INSTRUCTIONAL,,2739 MUSTANG DR,INGLESIDE,TX,78362-1313,2739 MUSTANG DR,INGLESIDE,TX,78362-1313,(361) 776-2232,(361) 776-2192,,,MRS HEATHER WAUGH-FREEZE   ,'07-08,344,Active,06/08/1979,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205903,INGLESIDE ISD,INDEPENDENT,P O BOX 1320,INGLESIDE,TX,78362-1313,2664 SAN ANGELO,INGLESIDE,TX,78362-1313,(361) 776-7631 ext:242 ,(361) 776-0267,sylvia.elizondo@inglesideisd.org,www.inglesideisd.org,MR TROY C MIRCOVICH   ,2292,'205903102,INGLESIDE PRIMARY SCHOOL,REGULAR INSTRUCTIONAL,,2100 ACHIEVEMENT BLVD,INGLESIDE,TX,78362-1313,2100 ACHIEVEMENT BLVD,INGLESIDE,TX,78362-1313,(361) 776-3060,(361) 775-2070,,,KIMBERLY ALAMO   ,'EE-01,424,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205903,INGLESIDE ISD,INDEPENDENT,P O BOX 1320,INGLESIDE,TX,78362-1313,2664 SAN ANGELO,INGLESIDE,TX,78362-1313,(361) 776-7631 ext:242 ,(361) 776-0267,sylvia.elizondo@inglesideisd.org,www.inglesideisd.org,MR TROY C MIRCOVICH   ,2292,'205903103,BLASCHKE/SHELDON ELEMENTARY,REGULAR INSTRUCTIONAL,,2624 MUSTANG DR,INGLESIDE,TX,78362-1313,2624 MUSTANG DR,INGLESIDE,TX,78362-1313,(361) 776-3050,(361) 776-7912,,,MRS STEPHANIE MCNEW   ,'05-06,351,Active,06/08/1979,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205903,INGLESIDE ISD,INDEPENDENT,P O BOX 1320,INGLESIDE,TX,78362-1313,2664 SAN ANGELO,INGLESIDE,TX,78362-1313,(361) 776-7631 ext:242 ,(361) 776-0267,sylvia.elizondo@inglesideisd.org,www.inglesideisd.org,MR TROY C MIRCOVICH   ,2292,'205903104,GILBERT J MIRCOVICH ELEMENTARY,REGULAR INSTRUCTIONAL,,2720 BIG OAK LN,INGLESIDE,TX,78362,2720 BIG OAK LN,INGLESIDE,TX,78362,(361) 776-1683,(361) 775-0509,,,MRS ELIZABETH WILLIAMS   ,'02-04,523,Active,07/01/1997,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205904,MATHIS ISD,INDEPENDENT,P O BOX 1179,MATHIS,TX,78368-1179,602 E SAN PATRICIO AVE,MATHIS,TX,78368-2429,(361) 547-3378 ext:1002,(361) 547-4198,gnava@mathisisd.org,www.mathisisd.org,DR MARIA RODRIGUEZ-CASAS   ,1708,'205904001,MATHIS H S,REGULAR INSTRUCTIONAL,,P O BOX 1179,MATHIS,TX,78368-1179,1615 E SAN PATRICIO AVE,MATHIS,TX,78368-1177,(361) 547-3378 ext:5000,(361) 547-4139,aarismendi@mathisisd.org,www.mathisisd.org,MR ALBERT ARISMENDI   ,'09-12,389,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205904,MATHIS ISD,INDEPENDENT,P O BOX 1179,MATHIS,TX,78368-1179,602 E SAN PATRICIO AVE,MATHIS,TX,78368-2429,(361) 547-3378 ext:1002,(361) 547-4198,gnava@mathisisd.org,www.mathisisd.org,DR MARIA RODRIGUEZ-CASAS   ,1708,'205904041,MATHIS MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 1179,MATHIS,TX,78368-1179,1627 E SAN PATRICIO AVE,MATHIS,TX,78368-2264,(361) 547-3378 ext:4000,(361) 547-4156,jgonzalez@mathisisd.org,www.mathisisd.org,MR JOHN GONZALEZ   ,'06-08,379,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205904,MATHIS ISD,INDEPENDENT,P O BOX 1179,MATHIS,TX,78368-1179,602 E SAN PATRICIO AVE,MATHIS,TX,78368-2429,(361) 547-3378 ext:1002,(361) 547-4198,gnava@mathisisd.org,www.mathisisd.org,DR MARIA RODRIGUEZ-CASAS   ,1708,'205904101,MATHIS EL,REGULAR INSTRUCTIONAL,,P O BOX 1179,MATHIS,TX,78368-1179,315 S DUVAL,MATHIS,TX,78368-2699,(361) 547-4106 ext:2000,(361) 547-4162,jdolin@mathisisd.org,www.mathisisd.org,MR JESSE DOLIN   ,'EE-02,497,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205904,MATHIS ISD,INDEPENDENT,P O BOX 1179,MATHIS,TX,78368-1179,602 E SAN PATRICIO AVE,MATHIS,TX,78368-2429,(361) 547-3378 ext:1002,(361) 547-4198,gnava@mathisisd.org,www.mathisisd.org,DR MARIA RODRIGUEZ-CASAS   ,1708,'205904102,MATHIS INT,REGULAR INSTRUCTIONAL,,P O BOX 1179,MATHIS,TX,78368-1179,410 E SAN PATRICIO AVE,MATHIS,TX,78368-2698,(361) 547-2472 ext:3001,(361) 547-4119,lmorales@mathisisd.org,www.mathisisd.org,MRS LINDA MORALES   ,'03-05,443,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205905,ODEM-EDROY ISD,INDEPENDENT,1 OWL SQ,ODEM,TX,78370,1 OWL SQ,ODEM,TX,78370,(361) 368-8121 ext:223 ,(361) 368-2879,gonzalesl@oeisd.org,www.oeisd.org,MRS LISA ANE GONZALES   ,1007,'205905001,ODEM H S,REGULAR INSTRUCTIONAL,,1 OWL SQ,ODEM,TX,78370,1 OWL SQ,ODEM,TX,78370,(361) 368-3401 ext:250 ,(361) 368-3781,ewinga@oeisd.org,www.oeisd.org,MRS ANN EWING   ,'09-12,302,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205905,ODEM-EDROY ISD,INDEPENDENT,1 OWL SQ,ODEM,TX,78370,1 OWL SQ,ODEM,TX,78370,(361) 368-8121 ext:223 ,(361) 368-2879,gonzalesl@oeisd.org,www.oeisd.org,MRS LISA ANE GONZALES   ,1007,'205905041,ODEM J H,REGULAR INSTRUCTIONAL,,1 OWL SQ,ODEM,TX,78370,1 OWL SQ,ODEM,TX,78370,(361) 368-8661 ext:244 ,(361) 368-2033,branniganj@oeisd.org,www.oeisd.org,MR JAMES BRANNIGAN   ,'06-08,221,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205905,ODEM-EDROY ISD,INDEPENDENT,1 OWL SQ,ODEM,TX,78370,1 OWL SQ,ODEM,TX,78370,(361) 368-8121 ext:223 ,(361) 368-2879,gonzalesl@oeisd.org,www.oeisd.org,MRS LISA ANE GONZALES   ,1007,'205905101,ODEM EL,REGULAR INSTRUCTIONAL,,1 OWL SQ,ODEM,TX,78370,1 OWL SQ,ODEM,TX,78370,(361) 368-3881 ext:235 ,(361) 368-2317,kieschnickj@oeisd.org,www.oeisd.org,MRS JANA KIESCHNICK   ,'EE-05,484,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205906,SINTON ISD,INDEPENDENT,P O BOX 1337,SINTON,TX,78387-1337,322 S ARCHER,SINTON,TX,78387-2405,(361) 364-6800,(361) 364-6905,pwhitten@sintonisd.net,www.sintonisd.net,PARI WHITTEN   ,2190,'205906001,SINTON H S,REGULAR INSTRUCTIONAL,,P O BOX 1337,SINTON,TX,78387-2799,400 N PIRATE BLVD,SINTON,TX,78387-2799,(361) 364-6650,(361) 364-6668,dsmith@sintonisd.net,www.sintonisd.net,MR DANIEL SMITH   ,'09-12,657,Active, ,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205906,SINTON ISD,INDEPENDENT,P O BOX 1337,SINTON,TX,78387-1337,322 S ARCHER,SINTON,TX,78387-2405,(361) 364-6800,(361) 364-6905,pwhitten@sintonisd.net,www.sintonisd.net,PARI WHITTEN   ,2190,'205906002,JUVENILE DETENTION CTR,ALTERNATIVE INSTRUCTIONAL,,P O BOX 1337,SINTON,TX,78387-1337,107 W 5TH ST,SINTON,TX,78387-1337,(361) 364-9508,(361) 364-3707,Mtorresgarcia@sintonisd.net,,MS MARGIE TORRES-GARCIA   ,'04-12,5,Active,01/31/1994,3/14/2015 5:35:23 AM
'205,SAN PATRICIO COUNTY,'02,'205906,SINTON ISD,INDEPENDENT,P O BOX 1337,SINTON,TX,78387-1337,322 S ARCHER,SINTON,TX,78387-2405,(361) 364-6800,(361) 364-6905,pwhitten@sintonisd.net,www.sintonisd.net,PARI WHITTEN   ,2190,'205906041,E MERLE SMITH MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 1337,SINTON,TX,78387,900 S SAN PATRICIO AVE,SINTON,TX,78387,(361) 364-6840,(361) 364-6856,jdavis@sintonisd.net,www.sintonisd.net,MS JENNIFER DAVIS   ,'06-08,455,Active, ,3/14/2015 5:35:23 AM
